522,0.808806652,0.790841624
440,0.40904047,0.389739547
290,0.554406771,0.521747858
245,0.247797178,0.197522949
244,1.353261202,1.356528552
27,0.964083938,0.878522551
537,0.676358633,0.729688614
542,0.695494734,0.759747175
250,0.106318901,0.166583758
331,0.66048702,0.596724342
468,0.819554248,0.742096536
370,0.545816873,0.525580825
11,0.589722067,0.603582933
106,0.71914831,0.499542764
215,0.805809412,0.825229831
268,0.721519276,0.554874601
361,0.660581544,0.564289766
382,0.660698584,0.687432425
326,0.680646379,0.665691672
153,1.125643668,0.935015347
588,0.407384235,0.307340525
17,0.343127214,0.312919906
203,0.746238559,0.790629463
286,0.979910512,1.019227975
119,0.370105241,0.33877227
368,0.446534776,0.467170755
503,0.863483577,0.852575984
413,0.967077571,0.890071819
450,0.540683782,0.625121678
136,0.942373637,0.990258264
432,0.718928831,0.747536646
547,0.80411992,1.001927307
40,0.726078376,0.782815414
315,0.553151458,0.628386862
408,0.690262734,0.654250359
255,0.981935111,1.19418213
64,0.557046614,0.545503563
172,0.405754746,0.407622635
20,0.825139355,0.783333437
62,0.476008413,0.445169662
242,0.253101664,0.302179634
120,0.792436795,0.765849197
397,0.384521949,0.401809571
183,0.706657161,0.84852854
180,0.294014242,0.700867306
464,0.664182673,0.707525376
436,0.478449939,0.402698032
56,0.448727142,0.510084525
507,0.164487248,0.557749849
266,1.079590496,0.936305861
150,0.302618758,0.428256254
575,0.590139151,0.591025859
553,0.623365755,0.612490136
16,0.584829695,0.540285176
391,0.902746184,0.826524194
23,0.458483328,0.407096704
572,0.672726565,0.644360577
92,0.710442164,0.415021405
304,0.670000184,0.712744148
230,0.93599832,0.976448278
412,0.863679045,0.864564065
204,0.567203694,0.488163685
346,0.598090707,0.617120468
369,0.418141403,0.495930695
427,0.684790448,0.740054258
287,1.191979161,1.038131718
214,0.533187892,0.327886265
294,1.01954683,0.998151346
444,0.292353951,0.39456969
218,1.490916068,1.516741934
490,0.37645147,0.272689962
114,0.610456672,0.657329472
566,0.674302814,0.582504779
34,1.190786832,1.352777399
112,0.798918672,0.529361272
211,0.271142815,0.33305195
552,0.657700542,0.62792579
398,0.510946312,0.34038607
241,0.630964941,0.596081506
415,0.367383052,0.348107639
79,1.063820479,0.96595159
439,0.480281081,0.341292893
607,0.949757607,0.901937085
351,0.531737254,0.501673032
311,1.549774323,1.368968986
156,0.733270913,0.705378827
176,0.491693771,0.587005183
598,1.900439336,2.017823357
306,0.651277617,0.619853089
523,0.288128863,0.316564617
195,0.956999033,0.974355407
96,1.022763815,1.078713288
422,0.9007706,0.992797664
129,0.378566012,0.32872867
115,0.958041714,0.897925382
513,0.399534732,0.549960197
187,0.892582369,0.781913649
308,1.053515908,1.192191644
133,0.309205361,0.325465769
579,0.813146961,0.770241429
239,0.432740955,0.419343854
403,0.517779441,0.419782249
297,1.057148153,0.94233579
1,0.68408283,0.703594267
390,0.853314156,0.996296442
337,0.532576561,0.548097635
495,0.973355418,0.926395759
253,0.346698619,0.235759984
198,1.078515674,0.983040966
591,1.31992628,1.273831463
558,0.908744787,0.901068642
98,0.641088279,0.551266212
15,0.956174195,0.973264483
155,0.846641479,0.842874022
376,0.724011334,0.721402883
257,0.873813132,0.714591953
563,0.519296927,0.503035115
139,0.7743682,0.776837995
14,0.965968246,1.131853686
60,0.668323083,0.840770464
569,0.701667867,0.649541592
48,1.807084681,1.957292671
389,0.819578395,0.822770519
63,0.708752891,0.707336071
492,0.775667783,0.621197123
167,0.680297136,0.742445914
122,0.352052721,0.33914464
254,0.395175831,0.441188386
225,1.074670673,0.918631494
270,0.804056833,0.885814568
557,0.699789278,0.391210609
171,0.87167777,0.835380493
366,0.095650875,0.116832434
222,0.698960517,0.685879854
437,0.704706127,0.649369507
280,0.595885493,0.568768432
334,0.332442786,0.285662967
248,0.96996852,0.900171836
417,0.607775491,0.52250115
265,0.581923534,0.728709832
264,0.837715297,0.725501759
419,0.654879898,0.676338599
416,2.016139036,1.28817241
504,0.346672033,0.360237411
243,1.185889371,1.004079202
141,0.513994235,0.496960913
124,1.825895145,1.836802756
65,0.349683769,0.371221648
224,0.151029243,0.299796205
206,0.513365828,0.68793426
59,0.892756987,0.79347018
83,0.769633485,0.728182007
32,0.422828497,0.498894975
592,0.876124947,0.775318712
246,0.506641804,0.497166063
516,0.631825213,0.736531447
533,0.651168844,0.566125536
316,0.342494537,0.354269399
359,1.034274904,0.888035436
97,1.348519335,1.414891539
322,0.901695931,0.883307934
515,0.211999837,0.306428582
194,0.287589503,0.183872031
52,0.620125795,0.602032165
88,0.543328981,0.282302455
593,1.315336314,1.061389909
61,0.40394095,0.446265621
551,0.455711529,0.595771344
29,0.641837666,0.569819787
223,0.580939635,0.435638163
478,0.821334054,0.588460594
164,0.839868008,0.940171526
411,0.705150189,0.591695702
259,1.465607696,1.483864505
8,0.681683297,0.826883331
47,0.673420551,0.962503483
289,0.292648321,0.187594416
527,0.752671849,0.634019134
227,0.307421396,0.391509738
110,0.272530286,0.225530962
554,1.305837195,1.282211538
43,0.627093897,0.608965569
161,0.616612899,0.713676348
109,0.431421332,0.475519763
449,0.615290579,0.832688352
159,1.136862222,0.97138427
70,0.526549223,0.610198298
197,0.829458402,0.827501708
55,1.927084589,2.24550759
367,1.022193236,0.823055374
233,0.476418077,0.407381361
175,1.637222343,1.412888148
459,0.319049439,0.26680842
86,0.285179683,0.388812966
93,0.601090894,0.626461951
564,0.588545059,0.642260067
336,0.393801637,0.548011734
520,0.495720778,0.507375534
595,0.769646405,0.799715583
487,0.65944931,0.547595898
585,0.398719978,0.411015317
283,0.378000374,0.673428154
519,0.259440561,0.373866691
247,0.454749592,0.413262119
127,1.46584443,1.262993455
578,0.892977702,0.931934685
335,0.488865864,0.689623589
117,0.485012319,0.435174018
158,1.095385509,1.164066346
476,0.549412571,0.598669366
347,0.492441231,0.331254655
379,0.709488935,0.561304169
281,0.696833278,0.740284507
302,0.925533,1.159238089
251,0.15579016,0.025388422
470,0.724422414,0.677526562
532,0.845602093,0.849734461
461,1.807804512,1.452972704
12,0.863806429,0.671515273
556,0.338400662,0.181377019
329,1.340763019,1.827799014
426,0.92109507,0.516562918
344,0.717798736,0.748013551
458,0.618553506,0.655224986
396,0.380695489,0.359277246
471,0.419086528,0.426889846
277,0.422126805,0.390847919
142,0.892518367,0.922012579
169,0.426610005,0.385733736
130,0.667765609,0.691277893
349,0.902084912,0.812234744
207,1.256854052,1.433396869
601,0.428721961,0.414491227
541,0.767903114,0.644081891
24,0.300959947,0.253850617
375,0.759079798,0.548793999
148,0.344382882,0.407784827
209,0.759055633,0.827845647
271,0.205770262,0.236897651
505,0.49919371,0.437360879
317,0.958864175,0.848716133
342,0.503116606,0.443558266
310,1.099375094,0.988870846
454,0.976377994,1.038899572
455,0.392863206,0.457474457
574,0.489507526,0.838604543
238,0.493708615,0.706074686
526,0.356386322,0.274138137
463,0.466195812,0.464833981
296,1.16047949,1.003475596
486,0.650312131,0.605094813
494,0.546502516,0.188511593
174,0.225725655,0.193892246
456,0.430809514,0.493602589
213,0.424411045,0.35845036
538,0.570068632,0.684022358
378,0.286737807,0.321192366
584,0.88793157,1.004864757
394,0.727191118,0.791533592
121,0.367384214,0.367376493
383,1.039501962,0.846026252
460,0.464622289,0.368287663
539,0.765749937,0.909638572
443,0.475625231,0.33648594
192,0.501620241,0.080605186
583,0.412598928,0.419020963
10,0.740152824,0.930218202
536,0.96923675,1.083195336
108,0.664049482,0.743699739
330,0.879972498,0.812188081
78,1.435907387,1.4117401
299,0.435569595,0.338303605
431,0.827125645,0.905136201
190,0.779795006,0.747073305
467,0.605297828,0.963722962
196,0.93277937,0.91585334
429,0.699446844,0.746535546
604,0.681420822,0.662984515
531,0.719905908,0.491063894
303,0.906689419,0.610017425
327,0.373711462,0.306792442
358,1.392575048,1.513894801
228,0.534131676,0.388620963
116,1.292410906,0.916858739
374,0.305397122,0.354811102
81,0.381217413,0.434987487
146,0.404800108,0.637973035
473,0.62569374,0.506080124
386,0.580224981,0.742224188
535,1.514769282,1.269159721
231,0.660791753,0.525213166
521,0.440964211,0.403696752
291,1.036837156,0.410145431
262,0.94052314,0.778562333
75,1.016032561,0.818913242
465,0.596572135,0.564098869
442,1.288384488,1.043221861
77,1.288220171,0.852655806
404,0.263827303,0.362569651
33,0.665519544,0.731411401
240,0.956088147,0.91611182
418,1.505382795,1.635609822
319,0.558931588,0.717775122
154,0.380525309,0.525662924
118,0.469942019,0.394137217
26,0.191081408,0.488207838
131,0.679967809,0.518641071
107,1.077777463,1.236150741
576,0.680495752,0.613397952
565,0.738586504,0.777287989
99,0.661620417,0.709145709
72,0.349421629,0.229603558
162,0.87031519,0.487802599
269,0.972368399,0.861371236
37,0.964361042,0.991050181
276,0.709112212,0.561022582
530,0.800781688,1.122485212
46,0.694844622,0.596871827
267,0.468579015,0.427720794
54,0.325246294,0.260211022
548,1.121692446,1.224399274
446,0.544863635,0.459580387
457,0.87451733,0.985028083
285,0.42922986,0.415481082
138,2.888248257,3.030542324
609,0.371921367,0.413271893
500,1.257415777,1.321020043
545,0.287575198,0.168418058
399,1.231870922,1.694214018
544,0.167689803,0.608940026
546,1.038718721,0.934127538
340,0.472819942,0.49214516
498,0.776830206,0.776774915
502,2.33072716,2.912113909
320,0.260280413,0.260798551
543,0.905724298,0.944693914
3,2.290366378,2.098911984
38,0.650352821,0.677190814
371,0.451388239,0.397884584
423,0.195748449,0.351511011
363,1.226563598,0.193138729
170,0.48251137,0.532283721
540,0.358311497,0.95487846
388,1.194300609,0.888203133
126,1.045644886,0.977425769
293,0.135979281,0.115979235
69,0.235730106,0.174626759
147,0.838916903,0.950375047
13,0.683055828,0.131239946
581,0.283958729,0.227512104
278,0.556938366,0.258341165
441,0.428416404,0.310550893
208,0.633700355,0.900110392
384,0.702567807,0.649440497
145,0.424317378,0.62939338
2,0.572793097,0.609619881
30,0.444275466,0.257306975
333,1.064763074,1.175993938
49,0.256251249,0.25685756
345,0.676149865,0.668666296
237,0.395422157,0.33379982
406,0.484216297,0.605240273
350,1.197829896,1.103511862
392,0.727689178,1.149663422
493,0.524831004,0.507502799
67,1.012964287,0.871721171
355,0.425593634,0.640691067
35,0.887377091,1.086582168
550,0.858356781,0.854130269
258,0.501717618,0.084370771
400,0.473170472,0.537917732
472,0.280858527,0.20966536
9,1.149023774,0.751147831
71,1.669812206,0.830568254
321,0.541193798,0.434036488
323,0.554934822,0.667734116
300,0.464790413,0.433507085
123,0.452256308,0.353799205
252,0.259330452,0.244375263
261,0.407375014,0.240218355
360,1.372110161,1.177808831
236,0.882551449,1.208688378
485,1.396127328,1.652261631
87,0.137847769,0.263725187
508,1.120929507,1.544730954
512,0.732903731,0.683722081
149,1.206275068,0.615918513
451,1.428982125,1.477672733
433,0.121113887,0.30154768
5,0.542155847,0.812827313
272,0.899213173,1.189458019
189,0.50055956,0.683722606
496,1.890624537,2.07837091
